node_index,is_stop_only,pos_x,pos_y,actual_nodes
372,False,6304871.0,1828232.0,106498
366,False,6305106.0,1828309.0,106500
309,False,6297695.0,1828751.0,106512
299,False,6298009.001,1828855.0,106513
113,False,6304043.0,1830664.0,106517
100,False,6304734.37,1830765.711,106518
103,False,6301080.999,1819805.0,106521
98,False,6301245.0,1819856.0,106523
764,False,6297627.898,1824567.381,106525
799,False,6297727.566,1824252.531,106529
832,False,6298141.0,1824038.0,106531
874,False,6298241.0,1823720.0,106532
120,False,6301669.999,1819601.0,102457
147,False,6301855.299,1819106.054,106555
49,False,6301461.0,1820249.0,102463
84,False,6301556.0,1819950.0,106560
1052,False,6300914.0,1821972.0,106559
1073,False,6300991.0,1821724.0,106564
808,False,6300205.0,1824174.0,106565
836,False,6300253.0,1824025.0,151623
379,False,6304753.0,1828192.0,102476
414,False,6304844.0,1827909.0,106582
446,False,6304976.0,1827635.0,106584
378,False,6304614.0,1828198.0,106585
217,False,6299897.0,1829472.0,188508
185,True,6301139.0,1829866.0,106588
187,False,6301427.0,1829856.0,106590
107,False,6299765.0,1819790.0,106592
119,False,6299193.0,1819603.0,102498
94,False,6301399.0,1819904.0,106595
352,False,6298839.0,1828429.0,106598
369,False,6298890.0,1828272.0,106599
268,False,6298640.0,1829063.0,106602
294,False,6298690.0,1828902.0,106603
1124,False,6301161.0,1821188.0,106607
10,False,6301365.0,1820554.0,106608
752,False,6300050.0,1824651.0,106613
312,False,6299783.0,1828741.0,106617
353,False,6299883.0,1828424.0,106621
592,False,6301638.999,1826207.0,102539
578,False,6301948.999,1826303.0,106638
750,False,6296895.999,1824677.0,102546
759,False,6296656.0,1824600.0,106642
482,False,6306132.0,1827318.0,106644
483,False,6306313.0,1827317.0,106645
800,False,6298780.0,1824242.0,106646
795,False,6298944.0,1824295.999,106648
736,False,6300522.999,1824805.0,106651
733,False,6300677.999,1824853.999,106653
720,False,6300987.0,1824952.0,106655
712,False,6301312.0,1825060.0,106656
706,False,6301455.0,1825106.0,106658
656,False,6303932.0,1825560.0,102564
614,False,6305134.0,1825975.0,106661
754,False,6302141.0,1824634.001,106663
748,False,6302307.0,1824687.0,106672
623,False,6306056.0,1825890.0,102577
